words,acc,f1,0_f1,1_f1,2_f1,3_f1,4_f1
deserialize,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
scaling,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
reshaped,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
writer,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
sns,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
card,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
concatenated,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
locally,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
reported,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
local,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
odd,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
pop,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
trains,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
package,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
suspect,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
svm,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
loadtxt,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
yes,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
logvar,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
subscriptable,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
quadro,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
tensorspec,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
idle,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
multilabel,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
copyright,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
sparse,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
optim,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
approach,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
dp,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
un,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
bits,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
combinations,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
double,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
rocm,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
colors,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
replace,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
bert,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
trace,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
multiplied,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
lost,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
temperature,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
reproduce,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
creation,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
checkpointer,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
sorted,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
backprop,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
global,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
exponential,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
mul,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
segmentation,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
seconds,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
maximum,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
respect,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
matmul,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
reticulate,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
userwarning,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
tuner,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
appreciate,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
combination,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
descent,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
presented,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
reproducibility,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
requirements,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
occurred,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
trivial,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
affect,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
settings,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
explicit,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
tsx,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
execution,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
titan,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
complex,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
points,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
gb,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
cases,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
encountered,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
maybe,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
boxes,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
cards,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
simulation,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
planes,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
updated,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
obviously,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
apologies,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
nets,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
tensorrt,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
docs,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
compilation,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
necessary,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
ipython,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
iter,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
explanation,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
dict,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
likely,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
drops,0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
screenshot,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
doubt,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
ret,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
sq,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
pretrained,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
effect,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
bins,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
maxpooling,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
ans,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
datagen,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
digits,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
datasize,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
dims,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
sbatch,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
sequentials,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
latest,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
moving,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
updating,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
amount,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
platform,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
vs,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
course,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
architectures,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
view,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
somewhere,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
computation,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
pad,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
procedure,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
beginning,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
iteratorgetnext,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
absolute,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
imgs,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
gpuelemwise,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
suppose,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
manage,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
messages,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
thrown,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
fixed,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
resources,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
round,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
attrs,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
interested,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
statement,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
along,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
telling,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
vae,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
removed,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
regarding,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
reach,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
boolean,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
downloading,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
useless,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
fact,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
ensure,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
awk,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
relatively,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
blue,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
trouble,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
protobuf,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
saving,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
maxlen,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
throwing,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
section,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
accept,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
xla,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
internet,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
software,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
skipping,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
states,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
breaks,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
ps,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
sdnn,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
scaler,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
ti,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
identify,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
scratch,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
sessions,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
laptop,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
color,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
initialization,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
previously,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
video,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
mapping,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
ago,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
experience,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
greater,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
vanilla,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
whether,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
obvious,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
definition,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
notebooks,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
lbls,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
branch,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
extremely,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
activate,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
slim,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
division,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
ws,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
xno,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
asked,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
practice,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
drive,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
composite,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
dff,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
physicaldevice,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
executing,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
bs,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
res,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
closure,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
backwards,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
face,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
logtostderr,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
okay,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
datapoints,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
sysfs,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
terminal,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
computes,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
independent,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
loc,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
especially,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
throughout,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
playing,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
logicaldevice,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
synthetic,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
interesting,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
loads,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
dqn,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
near,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
revertfine,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
seq,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
calls,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
exact,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
err,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
dependencies,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
website,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
validset,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
convergence,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
query,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
epsilon,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
fig,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
kindly,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
slow,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
composed,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
fun,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
uniform,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
ci,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
rb,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
article,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
whenever,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
execfile,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
normally,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
newpos,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
outc,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
flags,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
compare,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
rule,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
callback,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
minibatches,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
raised,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
normalizing,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
logical,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
